Unnamed: 0;ID;ENLACE;USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;TRADUCCIÓN;POLARIDAD;SUBJETIVIDAD
5778;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198061871544315905;Cultura_Zonal7;;2019-11-23 02:13:03+00:00;1;7;;#FIAVL2019 #FestivalLojaM;;"En la obra ""AMAZONAS"", el Flamenco, danza y percusión se unen para contarnos la leyenda del pueblo mítico de las guerreras amazonas, en esta producción española. #FIAVL2019. #FestivalLojaMásTuyoQueNunca. .";"In the play ""AMAZONAS"", Flamenco, dance and percussion come together to tell us the legend of the mythical people of the Amazon warriors, in this Spanish production. ";0.0;0.0
5779;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1198049256482971648;MunicipioDeLoja;;2019-11-23 01:22:56+00:00;2;3;;#FestivalLojaM #LojaParaElMundo;;"Hoy, en el puente Bolívar, sector Puerta de la Ciudad, se desarrolló el concurso de pintura con tizas ""Fantasía y color en el puente Bolívar"", participaron 118 personas de todas las edades. Boletín: https://bit.ly/34fN0MO #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.";"Today, in the Bolívar bridge, Puerta de la Ciudad sector, the ""Fantasy and color chalks on the Bolívar bridge"" chalk painting contest was held, 118 people of all ages participated. ";0.0;0.0
5780;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1198041696027791362;Cultura_Zonal7;;2019-11-23 00:52:53+00:00;2;1;@TeatroBenjaminC @Cultura_Ec @FestivalDeLoja;#FIAVL2019 #FestivalLojaM;;En minutos en el @TeatroBenjaminC, se presenta: AMAZONAS de la Compañía Andanzas de España, con la Dirección, Dramaturgia y Espacio Escénico de Juana Casado. #FIAVL2019. #FestivalLojaMásTuyoQueNunca. @Cultura_Ec @FestivalDeLoja.;In minutes at the @TeatroBenjaminC, it is presented: AMAZONAS of the Andanzas de España Company, with the Direction, Dramaturgy and Scenic Space of Juana Casado. ;0.0;0.0
5781;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1198030023011291137;MunicipioDeLoja;;2019-11-23 00:06:30+00:00;0;2;;#FestivalLojaM #LojaParaElMundo;;¡Danza Latinoamericana! Niños de las ocho escuelas municipales participaron activamente en el Festival de Danza Latinoamericana. Boletín: https://bit.ly/2ricnie #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;Latin American dance! ;0.0;0.0
5782;1,20E+18;https://twitter.com/Cultura_Ec/status/1198026010475876353;Cultura_Ec;;2019-11-22 23:50:33+00:00;1;0;;#FestivalLojaM #FIAVL2019;;"#FestivalLojaMásTuyoQueNunca | Tres hermanos emprenden un viaje para cumplir el último deseo de su madre: ser abandonada en las olas del mar. ¡No te pierdas la obra ""Mar""! C.C. Alfredo Mora Reyes 22 y 23 de noviembre 20h30 #FIAVL2019.";# FestivalLojaMásTuyoQueNunca Three brothers embark on a journey to fulfill their mother's last wish: to be abandoned in the waves of the sea. ;0.0;0.06666666666666667
5783;1,20E+18;https://twitter.com/FestivalDeLoja/status/1198022113153732608;FestivalDeLoja;;2019-11-22 23:35:04+00:00;3;8;;#FestivalLojaM;;"¡Comparte la pasión por el teatro en el #FestivalLojaMásTuyoQueNunca! Tres hermanos emprenden un viaje para cumplir el último deseo de su madre: ser abandonada en las olas del mar. ¡No te pierdas la obra ""Mar""! C.C. Alfredo Mora Reyes 22 y 23 de noviembre 20h30 .";Share the passion for theater at # FestivalLojaMásTuyoQueNunca! ;0.0;0.0
5784;1,20E+18;https://twitter.com/Cultura_Ec/status/1198022022850322438;Cultura_Ec;;2019-11-22 23:34:43+00:00;3;2;;#FestivalLojaM #FIAVL2019;;"LOJA | Invitación al espacio ""Sobre la Mesa"" que genera el Ministerio de Cultura y Patrimonio para tratar la política pública de las Artes Vivas en el marco del #FestivalLojaMásTuyoQueNunca. Inscripción https://bit.ly/33MTZfI #FIAVL2019.";"LOJA Invitation to the ""On the Table"" space generated by the Ministry of Culture and Heritage to discuss the public policy of Living Arts within the framework of # FestivalLojaMásTuyoQueNunca. ";0.0;0.06666666666666667
5785;1,20E+18;https://twitter.com/Cultura_Ec/status/1198004220106039298;Cultura_Ec;;2019-11-22 22:23:58+00:00;2;2;@TeatroBenjaminC;#FestivalLojaM;;#FestivalLojaMásTuyoQueNunca | Flamenco, danza y percusión se unen para contarnos la leyenda del pueblo mítico de las guerreras amazonas, en esta producción española. @TeatroBenjaminC 22 y 23 de noviembre 20h30.;# FestivalLojaMásTuyoQueNunca Flamenco, dance and percussion come together to tell us the legend of the mythical people of the Amazon warriors, in this Spanish production. ;0.0;0.0
5786;1,20E+18;https://twitter.com/FestivalDeLoja/status/1197990359093133314;FestivalDeLoja;;2019-11-22 21:28:53+00:00;10;17;;#FestivalLojaM #FIAVL2019;; ¡El #FestivalLojaMásTuyoQueNunca lleva su magia a todos los rincones de la ciudad! Kimba Fá de Perú compartió unas lecciones de cajón peruano para los privados de la libertad en el Centro de Rehabilitación Social Loja. #FIAVL2019.;The # FestivalLojaMásTuyoQueNune never takes its magic to every corner of the city! ;0.625;1.0
5787;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1197988335828033538;MunicipioDeLoja;;2019-11-22 21:20:51+00:00;2;1;;#FestivalLojaM #LojaParaElMundo;;¡Arte ecológico cautiva la atención! Manos creativas convierten a la pluma en el lienzo perfecto para plasmar obras artísticas, inmortalizando la flora, fauna, iglesias, calles y demás íconos representativos de la ciudad. #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;Ecological art captivates attention! ;0.5;0.6
5788;1,20E+18;https://twitter.com/CapturLojaofic1/status/1197974769708261377;CapturLojaofic1;;2019-11-22 20:26:57+00:00;2;7;;#FestivalLojaM #Loja #FIAVL2019;;#FestivalLojaMásTuyoQueNunca Un ardiente sol en #Loja, motiva la participación estudiantil, en los últimos días del #FIAVL2019.;# FestivalLojaMásTuyoQueNunca A burning sun in #Loja, motivates student participation, in the last days of # FIAVL2019.;0.0;0.06666666666666667
5789;1,20E+18;https://twitter.com/CapturLojaofic1/status/1197973957363818496;CapturLojaofic1;;2019-11-22 20:23:43+00:00;0;0;;#FestivalLojaM #FIAVL;;#FestivalLojaMásTuyoQueNunca Un ardiente sol en Loja, motiva la participación estudiantil, en los últimos días del #FIAVL .;# FestivalLojaMásTuyoQueNunca A hot sun in Loja, motivates student participation, in the last days of #FIAVL.;0.125;0.45833333333333337
5790;1,20E+18;https://twitter.com/AlexMac71784315/status/1197970638754832384;AlexMac71784315;;2019-11-22 20:10:32+00:00;0;4;@cristianjimenez;#FelizViernesATodos #FestivalLojaM;;"""Todo tiene belleza pero no todo el mundo lo ve"" #FelizViernesATodos @CristianJimenez #FestivalLojaMásTuyoQueNunca .";"""Everything has beauty but not everyone sees it"" #FelizVIENTOATodos @CristianJimenez # FestivalLojaMásTuyoQueNunca.";0.0;0.0
5791;1,20E+18;https://twitter.com/Cultura_Ec/status/1197967737232019456;Cultura_Ec;;2019-11-22 19:59:00+00:00;2;3;@TeatroBenjaminC;#FestivalLojaM;; ATENCIÓN | ¡El cielo es el escenario en el #FestivalLojaMásTuyoQueNunca! No te pierdas Voalá Station, una impresionante puesta en escena con increíbles coreografías aéreas. Exteriores del @TeatroBenjaminC 24 de noviembre 20h00 Entrada libre. ¡Te esperamos!.;ATTENTION Heaven is the stage at # FestivalLojaMásTuyoQueNunca! ;0.0;0.0
5792;1,20E+18;https://twitter.com/FestivalDeLoja/status/1197964933977247744;FestivalDeLoja;;2019-11-22 19:47:52+00:00;6;8;@TeatroBenjaminC;#FestivalLojaM #FIAVL2019;; ATENCIÓN | ¡Vive la magia del #FestivalLojaMásTuyoQueNunca! Flamenco, danza y percusión se unen para contarnos la leyenda del pueblo mítico de las guerreras amazonas, en esta producción española. @TeatroBenjaminC 22 y 23 de noviembre 20h30 #FIAVL2019.;ATTENTION Live the magic of # FestivalLojaMásTuyoQueNunca! ;0.3806818181818182;0.75
5793;1,20E+18;https://twitter.com/Cultura_Ec/status/1197962800146108421;Cultura_Ec;;2019-11-22 19:39:23+00:00;6;7;;#FestivalLojaM #FIAVL2019;; NOTICIA | La “Escuela del Festival” forma y capacita a través de mediaciones artísticas Uno de los principales objetivos de este programa es formar públicos de manera constante (...) Más información http://bit.ly/2XEeut1 #FestivalLojaMásTuyoQueNunca #FIAVL2019.;NEWS The “Festival School” forms and trains through artistic mediations One of the main objectives of this program is to constantly train audiences (...) More information http://bit.ly/2XEeut1 # FestivalLojaMásTuyoQueNunca # FIAVL2019.;0.25;0.5416666666666666
5794;1,20E+18;https://twitter.com/FestivalDeLoja/status/1197962565688668160;FestivalDeLoja;;2019-11-22 19:38:27+00:00;6;7;;#FIAVL2019 #FestivalLojaM;;El encuentro de la PLATAFORMA IBEROAMERICANA DE DANZA PID se enfocará en la formulación de políticas de fomento a la danza para la construcción de proyectos de cooperación en la región. ¡No te pierdas esta oportunidad de diálogo! #FIAVL2019 #FestivalLojaMásTuyoQueNunca .;The meeting of the IBEROAMERICAN DE DANZA PID PLATFORM will focus on the formulation of dance promotion policies for the construction of cooperation projects in the region. ;0.0;0.0
5795;1,20E+18;https://twitter.com/Cultura_Ec/status/1197960439444852737;Cultura_Ec;;2019-11-22 19:30:00+00:00;1;0;@TeatroBenjaminC;#FIAVL2019 #FestivalLojaM;;"#FIAVL2019| Una mirada a la vida de dos personajes emblemáticos del arte mexicano en la muestra fotográfica ""Diego y Frida. Una sonrisa a mitad del camino"". Visita esta exposición en el @TeatroBenjaminC. ¡No faltes! #FestivalLojaMásTuyoQueNunca .";"# FIAVL2019 A look at the life of two emblematic characters of Mexican art in the photographic exhibition ""Diego and Frida. A smile halfway."" ";0.15;0.05
5796;1,20E+18;https://twitter.com/FestivalDeLoja/status/1197947615670931456;FestivalDeLoja;;2019-11-22 18:39:03+00:00;3;4;@TeatroBenjaminC;#FestivalLojaM;; ATENCIÓN | ¡El cielo es el escenario en el #FestivalLojaMásTuyoQueNunca! No te pierdas Voalá Station, una impresionante puesta en escena con increíbles coreografías aéreas. ENTRADA LIBRE Exteriores del @TeatroBenjaminC 24 de noviembre 20h00 ¡Te esperamos!.;ATTENTION Heaven is the stage at # FestivalLojaMásTuyoQueNunca! ;0.0;0.0
5797;1,20E+18;https://twitter.com/FestivalDeLoja/status/1197942764064956417;FestivalDeLoja;;2019-11-22 18:19:46+00:00;5;9;;#FestivalLojaM;;“The Diary of Anne Frank”, la adaptación del libro “El Diario de Ana Frank”, el cual relata algunas de las cartas que escribió Ana Frank y algunas de sus vivencias. ENTRADA LIBRE Teatro Beatriz Cueva de Ayora 22 de noviembre 15h00 #FestivalLojaMásTuyoQueNunca .;"""The Diary of Anne Frank"", the adaptation of the book ""The Diary of Anne Frank"", which recounts some of the letters that Anne Frank wrote and some of her experiences. ";0.0;0.0
5798;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1197931087592394752;MunicipioDeLoja;;2019-11-22 17:33:22+00:00;3;6;@festivaloffloja;#FIAVL2019 #FestivalLojaM #LojaParaElMundo;;¡Acompáñanos! Este fin de semana nos trasladamos a Malacatos y Vilcabamba para el desarrollo de la programación del #FIAVL2019. #FestivalLojaMásTuyoQueNunca #LojaParaElMundo @festivaloffloja.;Join us! ;0.0;0.0
5799;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1197928795493281794;Cultura_Zonal7;;2019-11-22 17:24:15+00:00;0;4;;#FIAVL2019 #FestivalLojaM;;"Luego de la presentación de la película ""La Lonchera de Papá"" se realiza el cine foro con los estudiantes asistentes a la proyección en la I MUESTRA DE CINE INTERNACIONAL #FIAVL2019 #FestivalLojaMásTuyoQueNunca .";"After the presentation of the movie ""La Lonchera de Papá"", the film forum is held with the students attending the screening at the I INTERNATIONAL FILM SAMPLE # FIAVL2019 # FestivalLojaMásTuyoQueNunca.";0.0;0.0
5800;1,20E+18;https://twitter.com/FestivalDeLoja/status/1197915964072964104;FestivalDeLoja;;2019-11-22 16:33:16+00:00;1;3;;#FestivalLojaM #FIAVL2019;;"HOY | ¡Con los más esperados del #FestivalLojaMásTuyoQueNunca! Junto al Teatro de los Andes de Bolivia en el conversatorio sobre su obra ""Mar"". #FIAVL2019.";TODAY With the most anticipated of the # FestivalLojaMásTuyoQueNunca! ;0.625;0.5
5801;1,20E+18;https://twitter.com/Cultura_Ec/status/1197908985644560385;Cultura_Ec;;2019-11-22 16:05:32+00:00;2;1;;#FestivalLojaM #FIAVL2019;;"LOJA | Invitación al espacio ""Sobre la Mesa"" que genera el Ministerio de Cultura y Patrimonio para tratar la política pública de las Artes Vivas en el marco del #FestivalLojaMásTuyoQueNunca. Inscripción https://bit.ly/33MTZfI #FIAVL2019.";"LOJA Invitation to the ""On the Table"" space generated by the Ministry of Culture and Heritage to discuss the public policy of Living Arts within the framework of # FestivalLojaMásTuyoQueNunca. ";0.0;0.06666666666666667
5802;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1197902247851679744;Cultura_Zonal7;;2019-11-22 15:38:46+00:00;0;0;@alianzaloja;#FIAVL2019 #FestivalLojaM;;"""La Lonchera de Papá"" basada en una historia real de un padre y una hija adolescente se presenta en la I MUESTRA DE CINE INTERNACIONAL #FIAVL2019 Este momento en @alianzaloja. #FestivalLojaMásTuyoQueNunca .";"""La Lonchera de Papá"" based on a true story of a father and a teenage daughter is presented at the I INTERNATIONAL FILM SAMPLE # FIAVL2019 This moment in @alianzaloja. ";0.11666666666666665;0.21666666666666667
5803;1,20E+18;https://twitter.com/Cultura_Ec/status/1197899783194791937;Cultura_Ec;;2019-11-22 15:28:58+00:00;0;2;;#FIAVL2019 #FestivalLojaM;;El cierre del #FIAVL2019 está pensado para que todos los ciudadanos disfruten de las artes vivas y se sientan orgullosos del trabajo que realizan nuestros artistas, gestores y grupos culturales, concluye José Daniel Flores. #FestivalLojaMásTuyoQueNunca .;The closure of # FIAVL2019 is designed so that all citizens enjoy the live arts and feel proud of the work done by our artists, managers and cultural groups, concludes José Daniel Flores. ;0.3590909090909091;0.525
5804;1,20E+18;https://twitter.com/Cultura_Ec/status/1197897852380491776;Cultura_Ec;;2019-11-22 15:21:18+00:00;0;1;;#FIAVL2019 #FestivalLojaM;;José Daniel Flores, invita a la ciudadanía a vivir el #FIAVL2019 y a participar de los concursos que están diseñados para tener otras miradas de esta fiesta cultural, entre ellos, el concurso de fotografía. #FestivalLojaMásTuyoQueNunca .;José Daniel Flores, invites citizens to live # FIAVL2019 and to participate in the competitions that are designed to have other views of this cultural festival, including the photo contest. ;0.03712121212121212;0.325
5805;1,20E+18;https://twitter.com/Cultura_Ec/status/1197895181967724545;Cultura_Ec;;2019-11-22 15:10:41+00:00;2;1;@Cultura_Ec @plustv25;#FIAVL2019 #FestivalLojaM;;#FIAVL2019 | José Daniel Flores, subsecretario del Ministerio de @Cultura_Ec, da a conocer en @plustv25 las actividades que realiza el #FestivalLojaMásTuyoQueNunca. .;# FIAVL2019 José Daniel Flores, Undersecretary of the Ministry of @Cultura_Ec, announces in @ plustv25 the activities carried out by the # FestivalLojaMásTuyoQueNunca. ;0.0;0.0
5806;1,20E+18;https://twitter.com/Cultura_Ec/status/1197892496992301058;Cultura_Ec;;2019-11-22 15:00:01+00:00;1;0;;#FestivalLojaM #FIAVL2019;;“The Diary of Anne Frank”, la adaptación del libro “El Diario de Ana Frank”, el cual relata algunas de las cartas que escribió Ana Frank y algunas de sus vivencias. Teatro Beatriz Cueva de Ayora 22 de noviembre 15h00 #FestivalLojaMásTuyoQueNunca #FIAVL2019.;"""The Diary of Anne Frank"", the adaptation of the book ""The Diary of Anne Frank"", which recounts some of the letters that Anne Frank wrote and some of her experiences. ";0.0;0.0
5807;1,20E+18;https://twitter.com/Cultura_Zonal7/status/1197890245943078912;Cultura_Zonal7;;2019-11-22 14:51:05+00:00;0;3;;#FIAVL2019 #FestivalLojaM;;"En pocos minutos en el salón auditorio de @alianzafrancesaloja I MUESTRA DE CINE INTERNACIONAL en el marco del #FIAVL2019 Hoy presentamos ""La Lonchera de Papá. Historia real de un padre y una hija adolescente. ¡No te lo pierdas! #FestivalLojaMásTuyoQueNunca .";"In a few minutes in the auditorium of @alianzafrancesaloja I INTERNATIONAL FILM SAMPLE in the framework of # FIAVL2019 Today we present ""Dad's Lunchbox. Real story of a teenage father and daughter. Don't miss it! # FestivalLojaMásTuyoQueNunca.";0.0;0.08
5808;1,20E+18;https://twitter.com/CapturLojaofic1/status/1197888969733750784;CapturLojaofic1;;2019-11-22 14:46:00+00:00;5;14;@FestivalDeLoja;#Loja #FestivalLojaM;;Este domingo culmina el IV @FestivalDeLoja , aprovecha estos días para recorrer las calles de #Loja, disfruta del arte y cultura. Además de las últimas presentaciones #FestivalLojaMásTuyoQueNunca. .;This Sunday culminates the IV @FestivalDeLoja, take advantage of these days to tour the streets of #Loja, enjoy art and culture. ;0.4;0.5
5809;1,20E+18;https://twitter.com/ECU911Loja/status/1197886100116824064;ECU911Loja;;2019-11-22 14:34:36+00:00;2;2;;#Loja #FIAVL2019 #FestivalLojaM;;Se brinda apoyo visual a las principales calles de #Loja en donde se desarrolla el #FIAVL2019. Trabajamos por la seguridad de todos. #FestivalLojaMásTuyoQueNunca .;Visual support is provided to the main streets of #Loja where # FIAVL2019 takes place. ;0.08333333333333333;0.16666666666666666
5810;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1197875295832948737;MunicipioDeLoja;;2019-11-22 13:51:40+00:00;1;2;;#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;; ¡Programación del #FIAVL! Te presentamos la programación de hoy, viernes 22 de noviembre, del Festival Internacional de Artes Vivas Loja en sus componentes #OFF e #IN. #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;Programming of #FIAVL! ;0.0;0.0
5811;1,20E+18;https://twitter.com/MunicipioDeLoja/status/1197875284906840065;MunicipioDeLoja;;2019-11-22 13:51:38+00:00;1;4;;#FIAVL #OFF #IN #FestivalLojaM #LojaParaElMundo;; ¡Programación del #FIAVL! Te presentamos la programación de hoy, viernes 22 de noviembre, del Festival Internacional de Artes Vivas Loja en sus componentes #OFF e #IN. #FestivalLojaMásTuyoQueNunca #LojaParaElMundo.;Programming of #FIAVL! ;0.0;0.0
