ID;,ENLACE PERMANENTE;,NOMBRE USUARIO;,@;,FECHA;,RETWEETS;,FAVORITO;,MENCIONA;,HASHTAGS;,GEO;,POLARIDAD;,SUBJETIVIDAD;,TEXTO 
917721107024793600;,https://twitter.com/ArmEcTrading/status/917721107024793600;,ArmEcTrading;,None;,2017-10-10 11:58:57+00:00;,0;,0;,@Cultura_Ec;,#Festival #FIAVL #VivaGuayaquil;,;,0.0;,0.0;,b'More than 300 artists will participate in the #Live Arts Festival of Loja 2017 http://newsecuador.ec/one_news.php?id=8555 @Cultura_Ec #FIAVL #VivaGuayaquil'
917721068168712192;,https://twitter.com/armenia_ecuador/status/917721068168712192;,armenia_ecuador;,None;,2017-10-10 11:58:47+00:00;,1;,1;,@Cultura_Ec;,#Festival #FIAVL #VivaGuayaquil;,;,0.0;,0.0;,b'More than 300 artists will participate in the #Live Arts Festival of Loja 2017 http://newsecuador.ec/one_news.php?id=8555 @Cultura_Ec #FIAVL #VivaGuayaquil'
917168096116465664;,https://twitter.com/SalaDePrensaEc/status/917168096116465664;,SalaDePrensaEc;,None;,2017-10-08 23:21:28+00:00;,0;,0;,;,#Cultura;,;,0.0;,1.0;,"b'Fiavl, in the final stretch #Cultura http://ow.ly/Hrve30fJksO'"
917167754146471937;,https://twitter.com/lahoraecuador/status/917167754146471937;,lahoraecuador;,None;,2017-10-08 23:20:07+00:00;,1;,3;,;,#Cultura;,;,0.0;,1.0;,"b'Fiavl, in the final stretch #Cultura http://ow.ly/Hrve30fJksO'"
915604896719785984;,https://twitter.com/Cultura_Ec/status/915604896719785984;,Cultura_Ec;,None;,2017-10-04 15:49:53+00:00;,5;,3;,@AndreaNinaP @MinturZonal7;,#FIAVL;,;,0.0;,0.0;,"b'. @ AndreaNinaP, ""We will work in a training workshop for the tourism, mobility and services sector with @ MinturZonal7"" #FIAVL 2017'"
915599905988792322;,https://twitter.com/Cultura_Zonal7/status/915599905988792322;,Cultura_Zonal7;,None;,2017-10-04 15:30:03+00:00;,3;,6;,;,;,;,0.0;,0.0;,b'of 100 unconventional scenarios Plaza de la Cultura. '
915597560013885441;,https://twitter.com/Cultura_Ec/status/915597560013885441;,Cultura_Ec;,None;,2017-10-04 15:20:43+00:00;,26;,9;,;,#FIAVL #ElArteViveEnLoja;,;,0.0;,0.0;,"b'Works from: Spain, Belgium, Denmark, Cuba, Argentina, Brazil, Mexico, France, Colombia, will participate in the #FIAVL 2017. #ElArteViveEnLoja'"
915593938462965761;,https://twitter.com/Cultura_Ec/status/915593938462965761;,Cultura_Ec;,None;,2017-10-04 15:06:20+00:00;,5;,2;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;,0.0;,0.0;,"b'""We have worked so that the majority of contracts are with Lojana people in execution of #FIAVL"" '"
915593169345105922;,https://twitter.com/Cultura_Ec/status/915593169345105922;,Cultura_Ec;,None;,2017-10-04 15:03:17+00:00;,20;,10;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;,0.0;,0.0;,"b'""This year at the #FIAVL there will also be youth theater with cultural proposals,"" Vice Minister @AndreaNinaP. '"
915591317819990018;,https://twitter.com/Cultura_Ec/status/915591317819990018;,Cultura_Ec;,None;,2017-10-04 14:55:55+00:00;,13;,4;,@AndreaNinaP;,#FIAVL #ElArteViveEnLoja;,;,0.0;,0.0;,"b'Vice Minister @AndreaNinaP discloses details of the ""Road to Loja"" and how the whole country moves around the #FIAVL. '"
915217105611567105;,https://twitter.com/AbordoEc/status/915217105611567105;,AbordoEc;,None;,2017-10-03 14:08:56+00:00;,0;,0;,@VallejoPato;,;,;,0.0;,0.0;,"b'Intervention of @vallejopato, artistic director of the FIAVL begins.'"
915058229209649153;,https://twitter.com/elher23/status/915058229209649153;,elher23;,None;,2017-10-03 03:37:37+00:00;,0;,2;,;,#FIAVL;,;,0.0;,0.0;,b'The #FIAVL is coming! '
913169961199206400;,https://twitter.com/jmga1961/status/913169961199206400;,jmga1961;,None;,2017-09-27 22:34:19+00:00;,0;,0;,@lahoraecuador;,;,;,0.0;,0.0;,b'Confirmed the 28 national shows for Fiavl 2017 https://www.lahora.com.ec/noticia/1102102841/confirmados-los-28-espectaculos-nacionales-para-el-fiavl-2017 via @lahoraecuador'
913086089874862080;,https://twitter.com/LMI_Noticias/status/913086089874862080;,LMI_Noticias;,None;,2017-09-27 17:01:02+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Confirmed the 28 national shows for Fiavl 2017 -> http://bit.ly/2y80D42'
913062892563558400;,https://twitter.com/EdithGacela/status/913062892563558400;,EdithGacela;,None;,2017-09-27 15:28:52+00:00;,0;,0;,@lahoraecuador;,;,;,0.0;,0.0;,b'Confirmed the 28 national shows for Fiavl 2017 https://www.lahora.com.ec/noticia/1102102841/confirmados-los-28-espectaculos-nacionales-para-el-fiavl-2017 via @lahoraecuador'
912638163151196161;,https://twitter.com/ChaskiDigital/status/912638163151196161;,ChaskiDigital;,None;,2017-09-26 11:21:08+00:00;,0;,1;,;,#FIAVL;,;,0.0;,0.0;,"b'""RT HypherAlice: Jorge Parra says that with the $ 6 million that the #FIAVL has, all the festivities could be financed\xe2\x80\xa6 http://www.eltelegrafo.com.ec/noticias/cultura/7/el-fiartes-cumple-20- '"
912515316705579009;,https://twitter.com/HypherAlice/status/912515316705579009;,HypherAlice;,None;,2017-09-26 03:12:59+00:00;,1;,2;,;,#FIAVL;,;,0.0;,0.0;,"b""Jorge Parra says that with the $ 6 million that #FIAVL has, all the country's festivals could be financed."""
908751804938244096;,https://twitter.com/TeatroBenjaminC/status/908751804938244096;,TeatroBenjaminC;,None;,2017-09-15 17:58:08+00:00;,2;,3;,@FestivalDeLoja;,#FIAVL;,;,0.0;,0.0;,b'This year the TNBC will once again host the @FestivalDeLoja since our stage is ideal for large format shows #FIAVL'
908027556846342144;,https://twitter.com/FestivalDeLoja/status/908027556846342144;,FestivalDeLoja;,None;,2017-09-13 18:00:14+00:00;,248;,371;,@Cultura_Ec;,#FIAVL #Ecuador;,;,0.0;,0.0;,b'The living arts are taken Loja. '
907997676637184000;,https://twitter.com/LojaTuristica/status/907997676637184000;,LojaTuristica;,None;,2017-09-13 16:01:30+00:00;,0;,0;,;,#FIAVL #Ecuador;,;,0.0;,0.0;,b'The living arts are taken Loja. '
907780157200629761;,https://twitter.com/MarcoLuisToledo/status/907780157200629761;,MarcoLuisToledo;,GoberLoja;,2017-09-13 01:37:09+00:00;,0;,0;,@eleduja @Cultura_Ec @Cultura_Zonal7 @MinturZonal7;,#Festivaloja;,;,0.0;,0.0;,b'. @ eleduja @Cultura_Ec @ Cultura_Zonal7 @ MinturZonal7 @TeatroNBC Important opening and Dialogue #Festivaloja will be a success'
907777019232079872;,https://twitter.com/0968322698Paul/status/907777019232079872;,0968322698Paul;,GoberLoja;,2017-09-13 01:24:41+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Now if taking into account the sectors. '
907775063377801216;,https://twitter.com/Gualel_Tp/status/907775063377801216;,Gualel_Tp;,GoberLoja;,2017-09-13 01:16:55+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'A great achievement for our dear Loja, Mr. Governor successes ...'"
907774426413924352;,https://twitter.com/GNachis/status/907774426413924352;,GNachis;,GoberLoja;,2017-09-13 01:14:23+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Congratulations Mr. Governor for considering all sectors in this important event.'
907774407426363392;,https://twitter.com/patorocklan/status/907774407426363392;,patorocklan;,GoberLoja;,2017-09-13 01:14:19+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Loja deserves it. '
907771827900076033;,https://twitter.com/Pecm1978/status/907771827900076033;,Pecm1978;,GoberLoja;,2017-09-13 01:04:04+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Very important agreements that guarantee the stability of the arts festival in our city of Loja. Congratulations Mr. Governor'
907767186047078401;,https://twitter.com/maribelban2/status/907767186047078401;,maribelban2;,GoberLoja;,2017-09-13 00:45:37+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'Dialogue, the best tool to strengthen this festival and thus promote it provincial and international. '"
907766247433129984;,https://twitter.com/Bettycuenca1/status/907766247433129984;,Bettycuenca1;,GoberLoja;,2017-09-13 00:41:53+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'Congratulate our Governor for your support, coordination work to make this event a success.'"
907763615645782016;,https://twitter.com/JoseAlv37335291/status/907763615645782016;,JoseAlv37335291;,GoberLoja;,2017-09-13 00:31:26+00:00;,0;,0;,;,#ElArteViveEnLoja;,;,0.0;,0.0;,b'All united and prepared to strengthen the #ElArteViveEnLoja'
907761177169682434;,https://twitter.com/LeonardoMalla2/status/907761177169682434;,LeonardoMalla2;,GoberLoja;,2017-09-13 00:21:44+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Congratulations Mr. Governor for the magnificent management for the advancement of Loja'
907753235569668097;,https://twitter.com/GoberLoja/status/907753235569668097;,GoberLoja;,None;,2017-09-12 23:50:11+00:00;,56;,26;,@FiaVL @eleduja;,#ElArteViveEnLoja;,;,0.0;,0.0;,b'Producers of @fiavl talk with Gobernador de Loja @eleduja to articulate actions and generate conditions in #ElArteViveEnLoja 2017'
907692046475030535;,https://twitter.com/gabugonzaga/status/907692046475030535;,gabugonzaga;,TeatroBenjaminC;,2017-09-12 19:47:02+00:00;,0;,1;,;,;,;,0.0;,0.0;,b'FIAVL 2017 is coming'
900185641090248704;,https://twitter.com/ximealito/status/900185641090248704;,ximealito;,None;,2017-08-23 02:39:16+00:00;,1;,2;,@estebansar;,#FIAVL;,;,0.0;,0.0;,b'Through ministerial agreement the echo. '
899001933616295937;,https://twitter.com/cachalaco/status/899001933616295937;,cachalaco;,None;,2017-08-19 20:15:38+00:00;,5;,4;,@chatojobol;,#FIAVL;,;,0.0;,0.0;,b'The Minister of Culture clarifies to the mayor @chatojobol that the #FIAVL both ON and OFF will be coordinated by the company. '
898016546139852800;,https://twitter.com/FestivalDeLoja/status/898016546139852800;,FestivalDeLoja;,None;,2017-08-17 03:00:03+00:00;,18;,22;,@Cultura_Ec;,;,;,0.0;,0.0;,"b'A space of art, culture, music and dance. '"
895668666573795333;,https://twitter.com/alegba/status/895668666573795333;,alegba;,None;,2017-08-10 15:30:25+00:00;,0;,0;,@el_telegrafo;,;,;,0.0;,0.0;,b'The Comptroller will examine the contract for the FIAVL http://tinyurl.com/y8f8t75n via @el_telegrafo'
895515383506939904;,https://twitter.com/elclosetdaniela/status/895515383506939904;,elclosetdaniela;,None;,2017-08-10 05:21:19+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'The Comptroller examines contract for the FIAVL http://dlvr.it/Pd2BJz'
895029225408933891;,https://twitter.com/mayraherreraj/status/895029225408933891;,mayraherreraj;,Niiskuneiti11;,2017-08-08 21:09:30+00:00;,0;,1;,;,;,;,0.0;,0.0;,b'This is how Earth> cobblestone> will then come cobblestones. '
894582893376417793;,https://twitter.com/FestivalDeLoja/status/894582893376417793;,FestivalDeLoja;,None;,2017-08-07 15:35:56+00:00;,10;,10;,;,#ArteViveEnLoja;,;,0.6;,0.9;,"b'""What characterizes the FIAVL is a popular participation, not only in the shows, but in the street ... \xcb\x9d - Eugenio Barba #ArteViveEnLoja'"
892114460957171713;,https://twitter.com/FestivalDeLoja/status/892114460957171713;,FestivalDeLoja;,PabloA_BM;,2017-07-31 20:07:16+00:00;,0;,0;,;,#ElArteViveEnLoja;,;,0.0;,0.0;,b'Soon we will publish all the information about the FIAVL 2017. #ElArteViveEnLoja'
891268347224043521;,https://twitter.com/tanyitamv/status/891268347224043521;,tanyitamv;,FestivalDeLoja;,2017-07-29 12:05:07+00:00;,0;,0;,;,#FIAVL #ElArteViveEnLoja;,;,0.0;,0.0;,b'Just around the corner! '
890563092035371008;,https://twitter.com/Cultura_Ec/status/890563092035371008;,Cultura_Ec;,None;,2017-07-27 13:22:41+00:00;,9;,7;,;,#Ra #FIAVL;,;,0.0;,0.0;,"b'Minister # Ra\xc3\xbalP\xc3\xa9rezTorres: ""We are working so that the country\'s scenic sector has a better participation in the #FIAVL 2017""'"
890562865115127809;,https://twitter.com/Cultura_Ec/status/890562865115127809;,Cultura_Ec;,None;,2017-07-27 13:21:47+00:00;,6;,3;,;,#Ra #FIAVL;,;,0.0;,0.0;,"b'Minister # Ra\xc3\xbalP\xc3\xa9rezTorres: ""I saw how the city overturned and lived the culture in first #FIAVL, the second edition in November will be better""'"
883146748692226048;,https://twitter.com/gabbyjota/status/883146748692226048;,gabbyjota;,None;,2017-07-07 02:12:47+00:00;,0;,0;,;,#Loja;,;,0.0;,0.0;,b'#Loja is and will host the FIAVL http://www.culturaypatrimonio.gob.ec/loja-es-y-sera-la-sede-del-festival-internacional-de-artes-vivas/'
882799140211707911;,https://twitter.com/chrisantander/status/882799140211707911;,chrisantander;,None;,2017-07-06 03:11:31+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,b'RT 35PAIS: Compa\xc3\xb1ero MashiRafael speaks about the International Festival of Living Arts of Loja #FIAVL http://pbs.twimg.com/media/DD_FbmWWAAAa2yP.jpg?btz36=0311073206'
882785069945020416;,https://twitter.com/DianaC094/status/882785069945020416;,DianaC094;,None;,2017-07-06 02:15:36+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,b'RT 35PAIS: Companion MashiRafael speaks about the International Festival of Living Arts of Loja #FIAVL'
882661078487969797;,https://twitter.com/LuifinoFonseca/status/882661078487969797;,LuifinoFonseca;,CartonPiedraET;,2017-07-05 18:02:54+00:00;,1;,0;,;,;,;,0.0;,0.0;,b'The contract was awarded - without public tender - to Stargroup (Ekos) under the Special Regime modality. '
882641331075637248;,https://twitter.com/35PAIS/status/882641331075637248;,35PAIS;,None;,2017-07-05 16:44:26+00:00;,482;,752;,@MashiRafael;,#FIAVL;,;,0.0;,0.0;,b'Compa\xc3\xb1ero @MashiRafael speaks about the International Festival of Living Arts of Loja #FIAVL'
875335368861679619;,https://twitter.com/GoberLoja/status/875335368861679619;,GoberLoja;,None;,2017-06-15 12:53:09+00:00;,25;,10;,@johaortizv;,#FIAVL;,;,0.0;,0.0;,"b'""With this event #FIAVL the commerce and tourism of our city was activated"" @johaortizv'"
874629811607674880;,https://twitter.com/magdasalazarg/status/874629811607674880;,magdasalazarg;,None;,2017-06-13 14:09:31+00:00;,39;,24;,@Lenin @MashiRafael;,#LojaDefiendeSuFestival;,;,0.0;,0.0;,b'Art lives in Loja and deconcentration in #LojaDefiendeSuFestival. '
870337983542681600;,https://twitter.com/SalaDePrensaEc/status/870337983542681600;,SalaDePrensaEc;,None;,2017-06-01 17:55:20+00:00;,0;,0;,;,#Loja;,;,0.0;,0.0;,b'#Loja on boards is presented as a prelude to the FIAVL \xe2\x96\xba http://tinyurl.com/yc25sy3c'
870337903234170880;,https://twitter.com/el_telegrafo/status/870337903234170880;,el_telegrafo;,None;,2017-06-01 17:55:00+00:00;,2;,1;,;,#Loja;,;,0.0;,0.0;,b'#Loja on boards is presented as a prelude to the FIAVL \xe2\x96\xba http://tinyurl.com/yc25sy3c'
870151715475005440;,https://twitter.com/Guayaquil24/status/870151715475005440;,Guayaquil24;,None;,2017-06-01 05:35:10+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Loja on boards is presented as a prelude to the FIAVL http://dlvr.it/PHkHzv'
870151709246410756;,https://twitter.com/FantasticaFMec/status/870151709246410756;,FantasticaFMec;,None;,2017-06-01 05:35:08+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Loja on tables is presented as a prelude to the FIAVL http://dlvr.it/PHkHpH'
870151705597403136;,https://twitter.com/elclosetdaniela/status/870151705597403136;,elclosetdaniela;,None;,2017-06-01 05:35:07+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Loja on boards is presented as a prelude to the FIAVL http://dlvr.it/PHkHZs'
865603847749853186;,https://twitter.com/MinturZonal7/status/865603847749853186;,MinturZonal7;,None;,2017-05-19 16:23:34+00:00;,4;,0;,;,;,;,0.0;,0.0;,b'[Featured] Correa decreed the FIAVL as a priority. '
865573523473010690;,https://twitter.com/magdasalazarg/status/865573523473010690;,magdasalazarg;,MashiRafael;,2017-05-19 14:23:04+00:00;,6;,5;,@MashiRafael;,#ElArteViveEnLoja;,;,0.0;,0.0;,b'One more reason to say thank you. @ MashiRafael because #ElArteViveEnLoja in FIAVL. '
865569344935342080;,https://twitter.com/Yaraviku/status/865569344935342080;,Yaraviku;,MashiRafael;,2017-05-19 14:06:27+00:00;,1;,1;,@Cultura_Ec;,;,;,0.0;,0.0;,b'Centralism? '
865523813676589056;,https://twitter.com/ViniscioToledEC/status/865523813676589056;,ViniscioToledEC;,None;,2017-05-19 11:05:32+00:00;,3;,4;,@GoberLoja @MashiRafael;,#Loja;,;,0.0;,0.0;,"b'#Loja is the cradle of Ecuadorian culture that shelters the FIAVL, the right decision and that we support it. '"
865337804955553795;,https://twitter.com/FJaramillov/status/865337804955553795;,FJaramillov;,RosarioCordovaV;,2017-05-18 22:46:24+00:00;,0;,1;,;,;,;,0.0;,0.0;,"b'Loja, to defend your Festival. '"
865310594173476864;,https://twitter.com/Cultura_Zonal7/status/865310594173476864;,Cultura_Zonal7;,None;,2017-05-18 20:58:17+00:00;,2;,1;,@MashiRafael;,;,;,0.0;,0.0;,b'I just signed the decree raising the FIAVL to a priority artistic event. '
865283601679736833;,https://twitter.com/culturalojana/status/865283601679736833;,culturalojana;,QueHayEnLoja;,2017-05-18 19:11:01+00:00;,0;,3;,;,#CulturaLojana #FIAVL;,;,0.0;,0.0;,b'ATTENTION! '
865279201645088771;,https://twitter.com/johaortizv/status/865279201645088771;,johaortizv;,None;,2017-05-18 18:53:32+00:00;,150;,141;,@MashiRafael;,;,;,0.0;,0.0;,b'The people of Loja thank you @MashiRafael for the decision to institutionalize the FIAVL. '
818846936371515393;,https://twitter.com/CartonPiedraET/status/818846936371515393;,CartonPiedraET;,None;,2017-01-10 15:48:17+00:00;,0;,0;,;,#Teatro #FIAVL;,;,0.0;,0.0;,b'Juan Carlos Moyano: \xc2\xabThe body is infinite as a mechanism of natural expression\xc2\xbb #Teatro #FIAVL http://bit.ly/2icoVh5'
810119660146454528;,https://twitter.com/Semana_56/status/810119660146454528;,Semana_56;,None;,2016-12-17 13:49:12+00:00;,2;,1;,;,#Loja #ElArteViveEnLoja;,;,0.0;,0.0;,"b'In the FIAVL @ fiavl2016, art and culture conquered the public space of #Loja http://www.semana56.com/fiavl-loja-disfruto-espacionapublico/ #ElArteViveEnLoja'"
804118831874605056;,https://twitter.com/alexjhcm/status/804118831874605056;,alexjhcm;,None;,2016-12-01 00:24:03+00:00;,0;,0;,;,#Loja #FIAVL;,;,0.0;,0.0;,b'Electronic Music Festival 2016 https://youtu.be/qClQ55_zH-g #Loja #FIAVL'
803328777736613888;,https://twitter.com/JorganMacons/status/803328777736613888;,JorganMacons;,None;,2016-11-28 20:04:40+00:00;,0;,0;,@MashiRafael;,;,;,0.0;,0.0;,"b""Retweeted Rafael Correa (@MashiRafael): ..- Italian-, from Odin Teatret -Denish-, the FIAVL unleashed forces that didn't ... http://fb.me/1ARzLCAbo"""
803297642809872385;,https://twitter.com/GeovannyMedinaM/status/803297642809872385;,GeovannyMedinaM;,None;,2016-11-28 18:00:57+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'..- Italian-, from Odin Teatret -Denish-, the FIAVL unleashed forces that we did not know. '"
803297544302432257;,https://twitter.com/camiligth/status/803297544302432257;,camiligth;,None;,2016-11-28 18:00:33+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'..- Italian-, from Odin Teatret -Denish-, the FIAVL unleashed forces that we did not know. '"
803284361894395904;,https://twitter.com/Brunopaladines/status/803284361894395904;,Brunopaladines;,MashiRafael;,2016-11-28 17:08:10+00:00;,5;,5;,;,;,;,0.0;,0.0;,"b'I am crazy and never saw my countrymen, especially young people, express themselves as they did during the FIAVL. '"
803282240553635840;,https://twitter.com/MonaMarina_/status/803282240553635840;,MonaMarina_;,MashiRafael;,2016-11-28 16:59:45+00:00;,1;,1;,@MashiRafael;,;,;,0.5;,1.0;,"b""@PaolaToro_ look at what our @MashiRafael says, so if we couldn't go in this year, in 2017 I take you, I'll take you to the FIAVL :)"""
803280924993617921;,https://twitter.com/OscarAguilarH/status/803280924993617921;,OscarAguilarH;,None;,2016-11-28 16:54:31+00:00;,0;,0;,@MashiRafael;,;,;,0.0;,0.0;,"b""Retweeted Rafael Correa (@MashiRafael): ..- Italian-, from Odin Teatret -Denish-, the FIAVL unleashed forces that didn't ... http://fb.me/5MvMCkxXw"""
803280756600492032;,https://twitter.com/MashiRafael/status/803280756600492032;,MashiRafael;,None;,2016-11-28 16:53:51+00:00;,477;,418;,;,;,;,0.0;,0.0;,"b'..- Italian-, from Odin Teatret -Denish-, the FIAVL unleashed forces that we did not know. '"
801950666126200833;,https://twitter.com/alexjhcm/status/801950666126200833;,alexjhcm;,None;,2016-11-25 00:48:32+00:00;,0;,0;,;,#FIAVL;,;,0.1;,0.1;,"b'\xe2\x80\x9cUniversity Cultural Camp\xe2\x80\x9d, a stage for art and culture https://shar.es/18HQSX #FIAVL'"
801939709865783296;,https://twitter.com/SENADI_Ecuador/status/801939709865783296;,SENADI_Ecuador;,None;,2016-11-25 00:05:00+00:00;,2;,0;,@el_telegrafo;,;,;,0.0;,0.0;,b'Scenic groups participating in the Fiavl use works by Miguel de Cervantes and Eduardo Galeano V @el_telegrafo http://bit.ly/2f6dSJE'
801526991086227456;,https://twitter.com/revistalaotra/status/801526991086227456;,revistalaotra;,None;,2016-11-23 20:45:00+00:00;,1;,0;,;,#fiavl;,;,0.0;,0.0;,b'What is the headquarters of the Live Arts Festival? '
801468250307657729;,https://twitter.com/revistalaotra/status/801468250307657729;,revistalaotra;,None;,2016-11-23 16:51:36+00:00;,0;,0;,;,#fiavl;,;,0.0;,0.0;,b'What is the headquarters of the Live Arts Festival? '
